71,Don Nelson,1968-69,28,BOS,NBA,82,,1773,17.5,.536,.485,,,,7.5,,,,,,,4.2,3.3,7.5,.203,.485,,.776
72,Jimmy Butler,2012-13,23,CHI,NBA,19,0,318,16.0,.635,.555,9.8,9.9,9.9,5.5,1.7,0.7,8.0,12.5,134,103,0.9,0.4,1.3,.202,.547,.125,.838
73,Don Nelson,1971-72,31,BOS,NBA,82,,2086,17.7,.561,.480,,,9.9,11.8,,,,,,,5.4,3.4,8.8,.202,.480,,.788
74,Steve Mix,1980-81,33,PHI,NBA,72,,1327,19.7,.570,.501,9.3,12.2,10.8,12.3,2.1,0.8,11.4,23.4,115,100,3.3,2.2,5.5,.201,.501,.000,.833
75,Paul Pierce,2010-11,33,BOS,NBA,80,80,2774,19.7,.620,.551,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24.0,116,101,6.5,5.1,11.6,.201,.497,.374,.860
76,Kenny Sears,1959-60,26,NYK,NBA,64,,2099,21.8,.567,.477,,,,,,,,,,,7.6,1.2,8.8,.201,.477,,.868
77,Jerome Williams,1998-99,25,DET,NBA,50,10,1154,18.2,.558,.500,16.6,20.4,18.5,3.4,3.0,0.5,11.4,14.8,119,97,2.9,1.9,4.8,.201,.500,,.673
78,Andrei Kirilenko,2002-03,21,UTA,NBA,80,11,2213,21.1,.598,.519,8.4,14.4,11.5,10.6,2.9,6.1,14.5,19.6,116,98,5.3,3.8,9.2,.199,.491,.325,.800
79,Don Nelson,1967-68,27,BOS,NBA,82,,1498,18.2,.546,.494,,,,9.5,,,,,,,3.6,2.6,6.1,.197,.494,,.728
80,Tiago Splitter,2011-12,27,SAS,NBA,59,2,1121,20.5,.649,.618,9.7,21.4,15.7,9.2,1.0,3.0,17.1,20.7,117,102,3.0,1.6,4.6,.197,.618,,.691
81,Shawn Marion,2000-01,22,PHO,NBA,79,79,2857,21.0,.532,.489,8.6,25.4,16.8,10.2,2.4,2.7,9.1,22.1,109,93,5.3,6.4,11.7,.196,.480,.256,.810
82,Ed Pinckney,1990-91,27,BOS,NBA,70,16,1165,16.6,.622,.539,16.0,16.3,16.1,4.7,2.6,2.1,13.3,12.2,131,104,2.9,1.8,4.7,.195,.539,.000,.897
83,Kevin Garnett,2001-02,25,MIN,NBA,81,81,3175,23.8,.536,.484,9.0,26.5,17.8,22.4,1.6,2.9,12.5,26.0,111,101,7.9,4.9,12.8,.194,.470,.319,.801
84,Kevin Garnett,2010-11,34,BOS,NBA,71,71,2220,20.6,.575,.529,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,110,95,3.4,5.6,9.0,.194,.528,.200,.862
85,Don Nelson,1972-73,32,BOS,NBA,72,,1425,16.8,.531,.476,,,10.0,9.6,,,,,,,3.0,2.8,5.8,.194,.476,,.846
86,Dirk Nowitzki,2009-10,31,DAL,NBA,81,80,3039,22.9,.578,.498,3.1,20.1,11.7,13.0,1.2,2.0,7.8,28.8,116,105,8.4,3.9,12.3,.194,.481,.421,.915
87,Bob Boozer,1968-69,31,CHI,NBA,79,,2872,19.9,.540,.481,,,,8.8,,,,,,,8.0,3.5,11.6,.193,.481,,.806
88,Karl Malone *,1993-94,30,UTA,NBA,82,82,3329,22.9,.550,.500,8.3,24.1,16.3,17.1,1.9,2.6,11.1,28.0,111,100,7.4,6.1,13.4,.193,.497,.250,.694
89,Cedric Maxwell,1980-81,25,BOS,NBA,81,81,2730,17.6,.651,.588,9.7,12.1,11.0,10.8,1.4,1.4,16.0,16.8,124,104,7.6,3.3,11.0,.193,.588,.000,.782
90,Elgin Baylor *,1959-60,25,MNL,NBA,70,,2873,25.2,.489,.424,,,,,,,,,,,7.4,4.1,11.5,.192,.424,,.732
91,Andray Blatche,2012-13,26,BRK,NBA,19,5,384,24.1,.532,.480,17.0,21.4,19.1,10.9,2.4,2.2,11.1,26.8,112,101,1.0,0.6,1.5,.192,.477,.250,.750
92,Andrei Kirilenko,2003-04,22,UTA,NBA,78,78,2895,22.6,.559,.479,9.5,17.5,13.5,15.7,2.9,6.3,15.8,21.9,111,97,6.5,5.0,11.6,.192,.443,.338,.790
93,Leon Powe,2008-09,25,BOS,NBA,70,7,1227,17.2,.591,.524,15.1,18.9,17.1,6.0,1.0,2.5,14.3,20.2,117,102,2.7,2.2,4.9,.192,.524,,.689
94,Charles Barkley *,1995-96,32,PHO,NBA,71,71,2632,24.8,.585,.521,10.9,25.0,18.1,17.4,2.2,1.6,13.4,27.5,115,105,7.0,3.5,10.5,.191,.500,.280,.777
95,Shawn Marion,2006-07,28,PHO,NBA,80,80,3010,20.8,.594,.561,7.0,22.6,15.2,6.7,2.6,2.8,8.8,19.3,118,100,6.7,5.3,12.0,.191,.524,.317,.810
